Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,VALUBusy,VALUUtilization,SQ_WAVES,LDSBankConflict,MemUnitStalled,SQ_WAIT_INST_LDS,SQ_INSTS_VMEM_RD,SQ_INSTS_VALU,SQ_INSTS_LDS,DispatchNs,BeginNs,EndNs,CompleteNs
101713,"void miso::kernels::attn_prep_kernel<256>(miso::kernels::AttnPrepParams) [clone .kd]",1,1,102016,1059749,1059749,4608,256,1536,0,28,0,64,64,0x0,0x708daf3b2400,0.3915058143,97.9857708255,72,0.0000000000,0.7870469655,75,170,4946,288,37424192300477,37424192346498,37424192446178,37424206746011
101714,"void miso::kernels::attn_split_kernel<256>(miso::kernels::AttnSplitParams) [clone .kd]",1,1,102017,1059749,1059749,4608,256,42496,0,96,0,32,64,0x0,0x708daf3b2440,3.2686748431,96.5660814276,72,0.5655052086,0.1610478849,5001,1136,74926,22784,37424192424927,37424192446178,37424192593538,37424206625497
101715,"void miso::kernels::attn_combine_kernel<256>(miso::kernels::AttnCombineParams) [clone .kd]",1,1,102018,1059749,1059749,4096,256,0,0,16,0,32,64,0x0,0x708daf3b2480,0.6264330521,99.4561464088,64,0.0000000000,0.0940212771,0,2368,9152,0,37424192562984,37424192593538,37424192726019,37424206505241
101716,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102019,1059749,1059749,61440,256,0,0,112,0,48,64,0x0,0x708db844afc0,13.1745257830,97.3213026928,960,0.0000000000,1.3627896041,0,16384,451392,0,37424192696019,37424192726019,37424198592275,37424206386190
101717,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102020,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0407466830,98.7695312500,8,0.0000000000,0.4932458346,14,96,616,24,37424198547779,37424198592275,37424198694036,37424206267215
101718,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,102021,1059749,1059749,16640,256,0,0,36,0,32,64,0x0,0x708daf3e3580,1.6309661529,94.2115461618,260,0.0000000000,0.2673082064,0,3084,25709,0,37424198671291,37424198694036,37424198821876,37424206150211
101719,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,102022,1059749,1059749,30720,256,512,0,64,0,48,64,0x0,0x708daf3e35c0,28.8083581853,83.4114504009,480,0.0000000000,1.5670679552,734,23712,1256456,10593,37424198796600,37424198821876,37424198977397,37424205977966
101720,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,102023,1059749,1059749,30720,256,18944,0,84,0,32,64,0x0,0x708daf3e3600,20.8374404137,97.0490910736,480,7.4460693221,0.5188003918,203931,21168,765880,21840,37424198921078,37424198977397,37424199279317,37424205860772
101721,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102024,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0424712987,98.7695312500,8,0.0000000000,0.4395352393,21,96,616,24,37424199231509,37424199279317,37424199375958,37424205745417
101722,"void miso::kernels::q6k_gemv_kernel<2048u, 256, 2>(miso::kernels::Q6kGemvParams) [clone .kd]",1,1,102025,1059749,1059749,122880,256,0,0,60,0,32,64,0x0,0x708db844b000,36.7438509671,97.7429586101,1920,0.0000000000,14.6051245798,0,48128,1430784,0,37424199352827,37424199375958,37424199530358,37424205628028
101723,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102026,1059749,1059749,61440,256,0,0,72,0,48,64,0x0,0x708db844af40,16.0882081103,96.7256116414,960,0.0000000000,4.8199802773,0,16000,496080,0,37424199482167,37424199530358,37424199681238,37424205505128
101724,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,102027,1059749,1059749,8192,256,3072,0,184,0,64,64,0x0,0x708db8121400,3.3841565477,99.7167266187,128,0.0000000000,2.4867064569,2145,9536,84096,7616,37424199645490,37424199681238,37424199841879,37424205389431
101725,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102028,1059749,1059749,61440,256,0,0,112,0,48,64,0x0,0x708db844afc0,14.0081032876,97.3206595367,960,0.0000000000,1.8040757888,0,16384,451392,0,37424199808428,37424199841879,37424199976119,37424205269506
101726,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102029,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0464677267,98.7695312500,8,0.0000000000,0.4319015501,13,96,616,24,37424199936034,37424199976119,37424200080120,37424205148168
101727,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,102030,1059749,1059749,16640,256,0,0,36,0,32,64,0x0,0x708daf3e3580,1.7301373659,94.2115461618,260,0.0000000000,4.2152534058,0,3084,25709,0,37424200057753,37424200080120,37424200208120,37424205029324
101728,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,102031,1059749,1059749,30720,256,512,0,64,0,48,64,0x0,0x708daf3e35c0,28.7845688697,83.4055914376,480,0.0000000000,2.0711182482,1070,23712,1256456,10593,37424200183064,37424200208120,37424200370040,37424204905380
101729,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)1, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,102032,1059749,1059749,30720,256,18944,0,108,0,32,64,0x0,0x708daf3e3640,27.6900922797,98.5079501360,480,6.8290947893,1.3192851105,303261,33456,1113176,21840,37424200311715,37424200370040,37424200486521,37424204776719
101730,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102033,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0442435052,98.7695312500,8,0.0000000000,0.5040443081,18,96,616,24,37424200435366,37424200486521,37424200593881,37424204776174
101731,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102034,1059749,1059749,61440,256,0,0,72,0,48,64,0x0,0x708db844af40,29.8541210259,95.9913189158,960,0.0000000000,10.4780293115,0,32384,1202640,0,37424200563731,37424200593881,37424200754042,37424222865322
101732,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,102035,1059749,1059749,8192,256,3072,0,184,0,64,64,0x0,0x708db8121400,3.4482223979,99.7167266187,128,0.0000000000,2.1182418262,1742,9536,84096,7616,37424200702307,37424200754042,37424200858042,37424222728374
101733,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102036,1059749,1059749,61440,256,0,0,112,0,48,64,0x0,0x708db844afc0,13.9519559391,97.3213026928,960,0.0000000000,1.2844157555,0,16384,451392,0,37424200825809,37424200858042,37424200998842,37424222585540
101734,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102037,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0431290097,98.7695312500,8,0.0000000000,0.4134740192,17,96,616,24,37424200958152,37424200998842,37424201124763,37424222463394
101735,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,102038,1059749,1059749,16640,256,0,0,36,0,32,64,0x0,0x708daf3e3580,1.6557432944,94.2115461618,260,0.0000000000,0.4982162628,0,3084,25709,0,37424201101553,37424201124763,37424201251643,37424222345481
101736,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,102039,1059749,1059749,30720,256,512,0,64,0,48,64,0x0,0x708daf3e35c0,29.4655743310,83.4042612478,480,0.0000000000,1.7251843339,834,23712,1256456,10593,37424201227190,37424201251643,37424201415803,37424222226580
101737,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,102040,1059749,1059749,30720,256,18944,0,84,0,32,64,0x0,0x708daf3e3600,19.6871549035,97.0488402090,480,7.0350070991,0.6185276819,201201,21168,765880,21840,37424201358141,37424201415803,37424201533564,37424222105792
101738,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102041,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0433410535,98.7695312500,8,0.0000000000,1.0050349323,15,96,616,24,37424201485525,37424201533564,37424201647004,37424221920713
101739,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102042,1059749,1059749,61440,256,0,0,72,0,48,64,0x0,0x708db844af40,30.3412085257,95.9943919188,960,0.0000000000,11.3095481497,0,32384,1202640,0,37424201623220,37424201647004,37424201802844,37424221803567
101740,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,102043,1059749,1059749,8192,256,3072,0,184,0,64,64,0x0,0x708db8121400,3.4272593483,99.7167266187,128,0.0000000000,3.3919254517,1832,9536,84096,7616,37424201749718,37424201802844,37424201917885,37424221688733
101741,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102044,1059749,1059749,61440,256,0,0,112,0,48,64,0x0,0x708db844afc0,13.9766989335,97.3213026928,960,0.0000000000,1.4557738416,0,16384,451392,0,37424201879160,37424201917885,37424202042365,37424221569270
101742,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102045,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0439808134,98.7695312500,8,0.0000000000,0.3737138420,22,96,616,24,37424202006126,37424202042365,37424202156125,37424221453981
101743,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,102046,1059749,1059749,16640,256,0,0,36,0,32,64,0x0,0x708daf3e3580,1.5869644154,94.2115461618,260,0.0000000000,0.5028650464,0,3084,25709,0,37424202132371,37424202156125,37424202286526,37424221338812
101744,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,102047,1059749,1059749,30720,256,512,0,64,0,48,64,0x0,0x708daf3e35c0,29.2777449981,83.4084871525,480,0.0000000000,1.3932591666,705,23712,1256456,10593,37424202260974,37424202286526,37424202443006,37424221223791
101745,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,102048,1059749,1059749,30720,256,18944,0,84,0,32,64,0x0,0x708daf3e3600,21.5818688982,97.0497182407,480,7.7121338912,0.8751440645,203910,21168,765880,21840,37424202385315,37424202443006,37424202558687,37424221099523
101746,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102049,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0450412409,98.7695312500,8,0.0000000000,0.5123817193,23,96,616,24,37424202511830,37424202558687,37424202655967,37424220981121
101747,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102050,1059749,1059749,61440,256,0,0,72,0,48,64,0x0,0x708db844af40,24.8089860975,96.1708858296,960,0.0000000000,9.0803696675,0,25088,888000,0,37424202632944,37424202655967,37424202805887,37424220865054
101748,"void miso::kernels::q6k_gemv_kernel<2048u, 256, 1>(miso::kernels::Q6kGemvParams) [clone .kd]",1,1,102051,1059749,1059749,61440,256,0,0,60,0,32,64,0x0,0x708db844b040,9.7067369155,97.9885057471,960,0.0000000000,0.2702106540,0,6144,149312,0,37424202762698,37424202805887,37424202909728,37424220746867
101749,"void miso::kernels::attn_prep_kernel<256>(miso::kernels::AttnPrepParams) [clone .kd]",1,1,102052,1059749,1059749,4608,256,1536,0,28,0,64,64,0x0,0x708daf3b2400,0.3631908223,97.9857708255,72,0.0000000000,0.8665433046,95,170,4946,288,37424202885175,37424202909728,37424203042528,37424220628329
101750,"void miso::kernels::attn_split_kernel<256>(miso::kernels::AttnSplitParams) [clone .kd]",1,1,102053,1059749,1059749,4608,256,42496,0,96,0,32,64,0x0,0x708daf3b2440,3.2409009192,96.5660814276,72,0.5607001119,0.1593682358,4882,1136,74926,22784,37424203019653,37424203042528,37424203178528,37424220511376
101751,"void miso::kernels::attn_combine_kernel<256>(miso::kernels::AttnCombineParams) [clone .kd]",1,1,102054,1059749,1059749,4096,256,0,0,16,0,32,64,0x0,0x708daf3b2480,0.4988673850,99.4561464088,64,0.0000000000,0.1285751286,0,2368,9152,0,37424203148632,37424203178528,37424203299329,37424220394190
101752,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102055,1059749,1059749,61440,256,0,0,112,0,48,64,0x0,0x708db844afc0,13.8945615710,97.3213026928,960,0.0000000000,1.6543279663,0,16384,451392,0,37424203273606,37424203299329,37424203445569,37424220275376
101753,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102056,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0440680300,98.7695312500,8,0.0000000000,0.5006792585,19,96,616,24,37424203404598,37424203445569,37424203546369,37424220151191
101754,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,102057,1059749,1059749,16640,256,0,0,36,0,32,64,0x0,0x708daf3e3580,1.7005836576,94.2115461618,260,0.0000000000,0.2312006034,0,3084,25709,0,37424203523704,37424203546369,37424203674370,37424220032006
101755,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,102058,1059749,1059749,30720,256,512,0,64,0,48,64,0x0,0x708daf3e35c0,29.2679455556,83.4018403573,480,0.0000000000,1.7500563577,775,23712,1256456,10593,37424203650229,37424203674370,37424203837090,37424219892214
101756,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)1, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,102060,1059749,1059749,30720,256,18944,0,108,0,32,64,0x0,0x708daf3e3640,27.7715266733,98.5096197161,480,6.8492947070,0.7849217835,303694,33456,1113176,21840,37424203784619,37424203837090,37424203988291,37424219447610
101757,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102061,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0439953255,98.7695312500,8,0.0000000000,1.5122340219,17,96,616,24,37424203933719,37424203988291,37424204169731,37424219326613
101758,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102062,1059749,1059749,61440,256,0,0,72,0,48,64,0x0,0x708db844af40,30.3066214919,95.9891915673,960,0.0000000000,10.7892898106,0,32384,1202640,0,37424204140958,37424204169731,37424204334532,37424219206265
101759,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,102063,1059749,1059749,8192,256,3072,0,184,0,64,64,0x0,0x708db8121400,3.2897705000,99.7167266187,128,0.0000000000,3.4174258598,1736,9536,84096,7616,37424204282248,37424204334532,37424204440132,37424219086381
101760,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102064,1059749,1059749,61440,256,0,0,112,0,48,64,0x0,0x708db844afc0,14.5040321550,97.3210883065,960,0.0000000000,1.9850364618,0,16384,451392,0,37424204407516,37424204440132,37424204576292,37424218957244
101761,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102065,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0360202163,98.7695312500,8,0.0000000000,0.4404370719,28,96,616,24,37424204535486,37424204576292,37424204689253,37424218835550
101762,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,102066,1059749,1059749,16640,256,0,0,36,0,32,64,0x0,0x708daf3e3580,1.5447283780,94.2115461618,260,0.0000000000,0.4888182818,0,3084,25709,0,37424204659575,37424204689253,37424210730870,37424218721160
101763,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,102067,1059749,1059749,30720,256,512,0,64,0,48,64,0x0,0x708daf3e35c0,29.8422093426,83.4132960068,480,0.0000000000,1.2067317969,812,23712,1256456,10593,37424210699693,37424210730870,37424210885270,37424218603392
101764,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,102068,1059749,1059749,30720,256,18944,0,84,0,32,64,0x0,0x708daf3e3600,21.4650054376,97.0485893457,480,7.6702843065,1.7438017799,207531,21168,765880,21840,37424210828190,37424210885270,37424210998230,37424218487157
101765,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102069,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0394418972,98.7695312500,8,0.0000000000,0.4912379196,16,96,616,24,37424210952148,37424210998230,37424211142391,37424218368892
101766,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102070,1059749,1059749,61440,256,0,0,72,0,48,64,0x0,0x708db844af40,25.7323296328,95.9904522069,960,0.0000000000,10.6108060280,0,32384,1202640,0,37424211115841,37424211142391,37424211402872,37424218250921
101767,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,102071,1059749,1059749,8192,256,3072,0,184,0,64,64,0x0,0x708db8121400,3.2285224864,99.7167266187,128,0.0000000000,2.2579622881,1741,9536,84096,7616,37424211344790,37424211402872,37424211557752,37424218136126
101768,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102072,1059749,1059749,61440,256,0,0,112,0,48,64,0x0,0x708db844afc0,13.9293823797,97.3210883065,960,0.0000000000,1.2501603945,0,16384,451392,0,37424211517946,37424211557752,37424211684792,37424218017646
101769,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102073,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0443668025,98.7695312500,8,0.0000000000,0.3767632520,20,96,616,24,37424211644259,37424211684792,37424211805433,37424217891755
101770,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,102074,1059749,1059749,16640,256,0,0,36,0,32,64,0x0,0x708daf3e3580,1.7642903278,94.2115461618,260,0.0000000000,0.4198402378,0,3084,25709,0,37424211783235,37424211805433,37424211934393,37424217769136
101771,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,102075,1059749,1059749,30720,256,512,0,64,0,48,64,0x0,0x708daf3e35c0,29.3068383182,83.4114514744,480,0.0000000000,1.4498822463,798,23712,1256456,10593,37424211910811,37424211934393,37424212097114,37424217649676
101772,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,102076,1059749,1059749,30720,256,18944,0,84,0,32,64,0x0,0x708daf3e3600,19.6678614098,97.0492165064,480,7.0281400137,0.7154170664,206887,21168,765880,21840,37424212039373,37424212097114,37424212220154,37424217525329
101773,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102077,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0424712987,98.7695312500,8,0.0000000000,0.4636694448,19,96,616,24,37424212170910,37424212220154,37424212323354,37424217406550
