Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,VALUBusy,VALUUtilization,SQ_WAVES,LDSBankConflict,MemUnitStalled,SQ_WAIT_INST_LDS,SQ_INSTS_VMEM_RD,SQ_INSTS_VALU,SQ_INSTS_LDS,DispatchNs,BeginNs,EndNs,CompleteNs
101993,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102297,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0438614526,98.7695312500,8,0.0000000000,0.3521864911,18,96,616,24,48298638315549,48298638359183,48298638499982,48298643461309
101994,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,102298,1553930,1553930,16640,256,0,0,36,0,32,64,0x0,0x73c6a4de3580,1.6150548760,94.2115461618,260,0.0000000000,0.4711565111,0,3084,25709,0,48298638477910,48298638499982,48298638638222,48298643276991
101995,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,102299,1553930,1553930,30720,256,512,0,64,0,48,64,0x0,0x73c6a4de35c0,29.3909104371,83.4042904026,480,0.0000000000,1.4524807608,672,23712,1256456,10593,48298638613112,48298638638222,48298638796462,48298643276036
101996,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,102300,1553930,1553930,30720,256,9728,0,84,0,32,64,0x0,0x73c6a4de3600,19.1987316213,96.6164816282,480,3.9314051702,0.9116591851,979,14688,667240,9600,48298638738976,48298638796462,48298638913902,48298663805068
101997,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102301,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0451422687,98.7695312500,8,0.0000000000,0.5092019301,20,96,616,24,48298638871167,48298638913902,48298639043181,48298663694061
101998,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102302,1553930,1553930,61440,256,0,0,72,0,48,64,0x0,0x73c6a5072f40,29.5017217081,95.9891127784,960,0.0000000000,10.8583035424,0,32384,1202640,0,48298639016416,48298639043181,48298639212141,48298663586291
101999,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,102303,1553930,1553930,8192,256,3072,0,184,0,64,64,0x0,0x73c6a5051400,3.3420491089,99.7167266187,128,0.0000000000,2.7056300500,1822,9536,84096,7616,48298639151906,48298639212141,48298639323821,48298663477317
102000,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102304,1553930,1553930,61440,256,0,0,112,0,48,64,0x0,0x73c6a5072fc0,13.0237148480,97.3213026928,960,0.0000000000,1.2240970725,0,16384,451392,0,48298639286959,48298639323821,48298639456621,48298663368182
102001,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102305,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0438416221,98.7695312500,8,0.0000000000,0.4310527880,18,96,616,24,48298639414894,48298639456621,48298639598700,48298663255435
102002,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,102306,1553930,1553930,16640,256,0,0,36,0,32,64,0x0,0x73c6a4de3580,1.6198435936,94.2115461618,260,0.0000000000,0.4594490464,0,3084,25709,0,48298639575966,48298639598700,48298639731660,48298663146490
102003,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,102307,1553930,1553930,30720,256,512,0,64,0,48,64,0x0,0x73c6a4de35c0,29.6903842318,83.4079818859,480,0.0000000000,1.4281222326,733,23712,1256456,10593,48298639708580,48298639731660,48298639908780,48298663031816
102004,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,102308,1553930,1553930,30720,256,9728,0,84,0,32,64,0x0,0x73c6a4de3600,19.2022493003,96.6136193629,480,3.9320090109,0.8947277292,958,14688,667240,9600,48298639847970,48298639908780,48298640089740,48298662915096
102005,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102309,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0429743631,98.7695312500,8,0.0000000000,1.0411132453,17,96,616,24,48298640048800,48298640089740,48298640245899,48298662807967
102006,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102310,1553930,1553930,61440,256,0,0,72,0,48,64,0x0,0x73c6a5072f40,24.1102135831,96.1731322830,960,0.0000000000,9.5713927646,0,25088,888000,0,48298640223899,48298640245899,48298640415819,48298662695403
102007,"void miso::kernels::q6k_gemv_kernel<2048u, 256, 1>(miso::kernels::Q6kGemvParams) [clone .kd]",1,1,102311,1553930,1553930,61440,256,0,0,60,0,32,64,0x0,0x73c6a5073040,8.8860517076,97.9885057471,960,0.0000000000,0.4282024990,0,6144,149312,0,48298640372953,48298640415819,48298640538379,48298662588809
102008,"void miso::kernels::attn_prep_kernel<256>(miso::kernels::AttnPrepParams) [clone .kd]",1,1,102312,1553930,1553930,4608,256,1536,0,28,0,64,64,0x0,0x73c6a5032400,0.3644330888,97.9857708255,72,0.0000000000,0.6436762010,127,170,4946,288,48298640508999,48298640538379,48298640660939,48298662482379
102009,"void miso::kernels::attn_split_kernel<256>(miso::kernels::AttnSplitParams) [clone .kd]",1,1,102313,1553930,1553930,4608,256,26112,0,96,0,48,64,0x0,0x73c6a5032440,3.0251868690,96.7522895087,72,0.5228386730,0.1632401997,5733,1136,75074,22824,48298640638309,48298640660939,48298640801258,48298662370010
102010,"void miso::kernels::attn_combine_kernel<256>(miso::kernels::AttnCombineParams) [clone .kd]",1,1,102314,1553930,1553930,4096,256,0,0,16,0,32,64,0x0,0x73c6a5032480,0.4749020187,99.4561464088,64,0.0000000000,0.1332022171,0,2368,9152,0,48298640770257,48298640801258,48298640923498,48298662257106
102011,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102315,1553930,1553930,61440,256,0,0,112,0,48,64,0x0,0x73c6a5072fc0,13.6008544858,97.3210883065,960,0.0000000000,1.9516652713,0,16384,451392,0,48298640898795,48298640923498,48298641080138,48298662141420
102012,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102316,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0400821684,98.7695312500,8,0.0000000000,0.4846864162,24,96,616,24,48298641034822,48298641080138,48298641185578,48298662031280
102013,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,102317,1553930,1553930,16640,256,0,0,36,0,32,64,0x0,0x73c6a4de3580,1.7258332017,94.2115461618,260,0.0000000000,0.3243074278,0,3084,25709,0,48298641165262,48298641185578,48298641320618,48298661917976
102014,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,102318,1553930,1553930,30720,256,512,0,64,0,48,64,0x0,0x73c6a4de35c0,29.6105422572,83.4040648855,480,0.0000000000,1.8031441379,944,23712,1256456,10593,48298641296632,48298641320618,48298641486537,48298661810215
102015,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)1, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,102319,1553930,1553930,30720,256,9728,0,108,0,32,64,0x0,0x73c6a4de3640,28.1441477151,98.3591900906,480,1.2683941931,2.0359453042,2310,26976,1014536,9600,48298641431011,48298641486537,48298641611177,48298661701810
102016,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102320,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0416992442,98.7695312500,8,0.0000000000,0.4933051445,18,96,616,24,48298641566513,48298641611177,48298641717577,48298661586599
102017,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102321,1553930,1553930,61440,256,0,0,72,0,48,64,0x0,0x73c6a5072f40,28.1821651631,95.9886400479,960,0.0000000000,10.4211799227,0,32384,1202640,0,48298641694780,48298641717577,48298641874217,48298661474196
102018,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,102322,1553930,1553930,8192,256,3072,0,184,0,64,64,0x0,0x73c6a5051400,3.2897705000,99.7167266187,128,0.0000000000,4.1015091660,1943,9536,84096,7616,48298641819868,48298641874217,48298641981096,48298661363536
102019,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102323,1553930,1553930,61440,256,0,0,112,0,48,64,0x0,0x73c6a5072fc0,13.5346451998,97.3213026928,960,0.0000000000,2.0497054614,0,16384,451392,0,48298641948563,48298641981096,48298642112616,48298661252810
102020,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102324,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0435783252,98.7695312500,8,0.0000000000,1.4277106092,14,96,616,24,48298642071824,48298642112616,48298642228936,48298661139961
102021,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,102325,1553930,1553930,16640,256,0,0,36,0,32,64,0x0,0x73c6a4de3580,1.7536714549,94.2115461618,260,0.0000000000,4.7204610951,0,3084,25709,0,48298642201575,48298642228936,48298642355336,48298661028986
102022,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,102326,1553930,1553930,30720,256,512,0,64,0,48,64,0x0,0x73c6a4de35c0,29.6184785263,83.4029490500,480,0.0000000000,1.5845965073,947,23712,1256456,10593,48298642331866,48298642355336,48298642512136,48298660920285
102023,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,102327,1553930,1553930,30720,256,9728,0,84,0,32,64,0x0,0x73c6a4de3600,19.7440306976,96.6171972211,480,4.0430983048,0.6861759362,1041,14688,667240,9600,48298642455373,48298642512136,48298642624295,48298660801305
102024,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102328,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0405931677,98.7695312500,8,0.0000000000,1.4642843595,22,96,616,24,48298642582429,48298642624295,48298642727015,48298660682044
102025,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102329,1553930,1553930,61440,256,0,0,72,0,48,64,0x0,0x73c6a5072f40,30.3701820249,95.9888764126,960,0.0000000000,11.3187850557,0,32384,1202640,0,48298642703070,48298642727015,48298642884135,48298660572448
102026,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,102330,1553930,1553930,8192,256,3072,0,184,0,64,64,0x0,0x73c6a5051400,3.2413682538,99.7167266187,128,0.0000000000,3.7231151893,1814,9536,84096,7616,48298642832294,48298642884135,48298642990535,48298660460560
102027,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102331,1553930,1553930,61440,256,0,0,112,0,48,64,0x0,0x73c6a5072fc0,15.8321475405,97.3213026928,960,0.0000000000,1.5368084134,0,16384,451392,0,48298642957259,48298642990535,48298643174534,48298660330469
102028,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102332,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0330810900,98.7695312500,8,0.0000000000,0.4014300306,16,96,616,24,48298643128558,48298643174534,48298643559174,48298660209010
102029,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,102333,1553930,1553930,16640,256,0,0,36,0,32,64,0x0,0x73c6a4de3580,1.3095131086,94.2115461618,260,0.0000000000,0.4498189041,0,3084,25709,0,48298643527046,48298643559174,48298646288449,48298660087766
102030,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,102334,1553930,1553930,30720,256,512,0,64,0,48,64,0x0,0x73c6a4de35c0,26.3215134014,83.4206144530,480,0.0000000000,1.5709246031,884,23712,1256456,10593,48298646280291,48298646288449,48298649100924,48298659972136
102031,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,102335,1553930,1553930,30720,256,9728,0,84,0,32,64,0x0,0x73c6a4de3600,19.3661899107,96.6119020851,480,3.9655083389,0.7061970575,966,14688,667240,9600,48298649058425,48298649100924,48298649385884,48298659850742
102032,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102336,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0395897512,98.7695312500,8,0.0000000000,0.5444060457,22,96,616,24,48298649346998,48298649385884,48298649625883,48298659734050
102033,"void miso::kernels::q6k_gemv_kernel<2048u, 256, 2>(miso::kernels::Q6kGemvParams) [clone .kd]",1,1,102337,1553930,1553930,122880,256,0,0,60,0,32,64,0x0,0x73c6a5073000,34.8513517429,97.7489181088,1920,0.0000000000,12.8580323786,0,48128,1430784,0,48298649604972,48298649625883,48298649826363,48298659607522
102034,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102338,1553930,1553930,61440,256,0,0,72,0,48,64,0x0,0x73c6a5072f40,16.3449663204,96.7240681158,960,0.0000000000,5.0165461712,0,16000,496080,0,48298649780876,48298649826363,48298649966843,48298659479779
102035,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,102339,1553930,1553930,8192,256,3072,0,184,0,64,64,0x0,0x73c6a5051400,3.2050727771,99.7167266187,128,0.0000000000,2.2198094545,1816,9536,84096,7616,48298649934201,48298649966843,48298650131163,48298659320147
102036,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102340,1553930,1553930,61440,256,0,0,112,0,48,64,0x0,0x73c6a5072fc0,13.8074251162,97.3206595367,960,0.0000000000,1.0496671787,0,16384,451392,0,48298650093707,48298650131163,48298650373722,48298659206197
102037,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102341,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0418267848,98.7695312500,8,0.0000000000,0.4203432987,18,96,616,24,48298650331266,48298650373722,48298650509242,48298659081238
102038,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,102342,1553930,1553930,16640,256,0,0,36,0,32,64,0x0,0x73c6a4de3580,1.7274703557,94.2115461618,260,0.0000000000,0.4478688276,0,3084,25709,0,48298650481751,48298650509242,48298650725562,48298658917408
102039,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,102343,1553930,1553930,30720,256,512,0,64,0,48,64,0x0,0x73c6a4de35c0,29.2850340684,83.4036182516,480,0.0000000000,2.3308389879,869,23712,1256456,10593,48298650702159,48298650725562,48298650940441,48298658805363
102040,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)1, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,102344,1553930,1553930,30720,256,9728,0,108,0,32,64,0x0,0x73c6a4de3640,27.2267224805,98.3595748864,480,1.2270526770,1.0988402449,2255,26976,1014536,9600,48298650880933,48298650940441,48298651232761,48298658691045
102041,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102345,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0413500801,98.7695312500,8,0.0000000000,1.0508781310,16,96,616,24,48298651188177,48298651232761,48298651378040,48298658581797
102042,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102346,1553930,1553930,61440,256,0,0,72,0,48,64,0x0,0x73c6a5072f40,24.8922680929,96.1352728660,960,0.0000000000,9.5995692951,0,26112,932160,0,48298651348677,48298651378040,48298651546360,48298658469502
102043,"void miso::kernels::attn_prep_kernel<256>(miso::kernels::AttnPrepParams) [clone .kd]",1,1,102347,1553930,1553930,4608,256,1536,0,28,0,64,64,0x0,0x73c6a5032400,0.3537899397,97.9857708255,72,0.0000000000,0.8179959100,85,170,4946,288,48298651497414,48298651546360,48298651654520,48298658349161
102044,"void miso::kernels::attn_split_kernel<256>(miso::kernels::AttnSplitParams) [clone .kd]",1,1,102348,1553930,1553930,4608,256,26112,0,96,0,48,64,0x0,0x73c6a5032440,3.0048372808,96.7522895087,72,0.5193216831,0.2363715258,5310,1136,75074,22824,48298651633294,48298651654520,48298651826040,48298658241492
102045,"void miso::kernels::attn_combine_kernel<256>(miso::kernels::AttnCombineParams) [clone .kd]",1,1,102349,1553930,1553930,4096,256,0,0,16,0,32,64,0x0,0x73c6a5032480,0.4841675862,99.4561464088,64,0.0000000000,0.1909893501,0,2368,9152,0,48298651795204,48298651826040,48298651962519,48298658126858
102046,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102350,1553930,1553930,61440,256,0,0,112,0,48,64,0x0,0x73c6a5072fc0,13.6342776136,97.3204451533,960,0.0000000000,1.6558318777,0,16384,451392,0,48298651938295,48298651962519,48298652124279,48298658011844
102047,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102351,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0423078957,98.7695312500,8,0.0000000000,0.3893180222,17,96,616,24,48298652085033,48298652124279,48298652252919,48298657899044
102048,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,102352,1553930,1553930,16640,256,0,0,36,0,32,64,0x0,0x73c6a4de3580,1.7080272003,94.2115461618,260,0.0000000000,0.3687715359,0,3084,25709,0,48298652233164,48298652252919,48298652389079,48298657745591
102049,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,102353,1553930,1553930,30720,256,512,0,64,0,48,64,0x0,0x73c6a4de35c0,29.0120757860,83.4180699519,480,0.0000000000,1.7628840912,921,23712,1256456,10593,48298652366540,48298652389079,48298652573398,48298657558247
102050,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,102354,1553930,1553930,30720,256,9728,0,84,0,32,64,0x0,0x73c6a4de3600,21.6290856898,96.6143349133,480,4.4289806040,1.3199476211,1011,14688,667240,9600,48298652518931,48298652573398,48298652698358,48298657557378
102051,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102355,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0438939413,98.7695312500,8,0.0000000000,0.5278971748,17,96,616,24,48298652650745,48298652698322,48298652840882,48298677278039
102052,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102356,1553930,1553930,61440,256,0,0,72,0,48,64,0x0,0x73c6a5072f40,30.5113525372,95.9898218830,960,0.0000000000,9.4231884058,0,32384,1202640,0,48298652818526,48298652840882,48298653014002,48298677170572
102053,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,102357,1553930,1553930,8192,256,3072,0,184,0,64,64,0x0,0x73c6a5051400,3.2442762011,99.7167266187,128,0.0000000000,1.8633323234,1625,9536,84096,7616,48298652962515,48298653014002,48298653158161,48298677056900
102054,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102358,1553930,1553930,61440,256,0,0,112,0,48,64,0x0,0x73c6a5072fc0,13.7273205603,97.3202307708,960,0.0000000000,1.5125836421,0,16384,451392,0,48298653124631,48298653158161,48298653349361,48298676938628
102055,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102359,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0421874176,98.7695312500,8,0.0000000000,0.4286195712,17,96,616,24,48298653304399,48298653349361,48298653478641,48298676828430
102056,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,102360,1553930,1553930,16640,256,0,0,36,0,32,64,0x0,0x73c6a4de3580,1.6667302265,94.2115461618,260,0.0000000000,0.4809656453,0,3084,25709,0,48298653451656,48298653478641,48298653631121,48298676713516
102057,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,102361,1553930,1553930,30720,256,512,0,64,0,48,64,0x0,0x73c6a4de35c0,29.2842707230,83.4093822214,480,0.0000000000,1.2425735848,909,23712,1256456,10593,48298653602604,48298653631121,48298653815120,48298676606215
102058,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,102362,1553930,1553930,30720,256,9728,0,84,0,32,64,0x0,0x73c6a4de3600,20.5432520266,96.6119020851,480,4.2065288834,0.6160863642,990,14688,667240,9600,48298653754218,48298653815120,48298653942800,48298676493131
102059,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102363,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0411078567,98.7695312500,8,0.0000000000,0.5766453476,20,96,616,24,48298653897053,48298653942800,48298654076240,48298676377075
102060,"void miso::kernels::q6k_gemv_kernel<2048u, 256, 2>(miso::kernels::Q6kGemvParams) [clone .kd]",1,1,102364,1553930,1553930,122880,256,0,0,60,0,32,64,0x0,0x73c6a5073000,35.8035541532,97.7450578960,1920,0.0000000000,11.6936878675,0,48128,1430784,0,48298654052592,48298654076240,48298654267759,48298676265342
102061,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102365,1553930,1553930,61440,256,0,0,72,0,48,64,0x0,0x73c6a5072f40,17.4608697469,96.7221387780,960,0.0000000000,4.7585901411,0,16000,496080,0,48298654220525,48298654267759,48298654385679,48298676156075
102062,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,102366,1553930,1553930,8192,256,3072,0,184,0,64,64,0x0,0x73c6a5051400,3.3335581686,99.7167266187,128,0.0000000000,1.1696860583,1582,9536,84096,7616,48298654352052,48298654385679,48298654516719,48298676029562
102063,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102367,1553930,1553930,61440,256,0,0,112,0,48,64,0x0,0x73c6a5072fc0,13.5303182040,97.3210883065,960,0.0000000000,1.8699612510,0,16384,451392,0,48298654484993,48298654516719,48298654652719,48298675916584
102064,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102368,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0416976141,98.7695312500,8,0.0000000000,0.4349324790,15,96,616,24,48298654613741,48298654652719,48298654935438,48298675802192
102065,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,102369,1553930,1553930,16640,256,0,0,36,0,32,64,0x0,0x73c6a4de3580,1.6203841020,94.2115461618,260,0.0000000000,0.4404948864,0,3084,25709,0,48298654911358,48298654935438,48298655114798,48298675692644
102066,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,102370,1553930,1553930,30720,256,512,0,64,0,48,64,0x0,0x73c6a4de35c0,27.3775843763,83.4184806922,480,0.0000000000,1.3069874989,892,23712,1256456,10593,48298655084089,48298655114798,48298655313518,48298675581270
102067,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)1, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,102371,1553930,1553930,30720,256,9728,0,108,0,32,64,0x0,0x73c6a4de3640,27.5386782594,98.3627495665,480,1.2411519441,1.9183794816,2511,26976,1014536,9600,48298655256722,48298655313518,48298655483917,48298675473443
102068,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102372,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0428776246,98.7695312500,8,0.0000000000,0.4976781748,24,96,616,24,48298655439019,48298655483917,48298655634477,48298675361365
102069,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102373,1553930,1553930,61440,256,0,0,72,0,48,64,0x0,0x73c6a5072f40,29.5236260354,95.9932099713,960,0.0000000000,10.7470104583,0,32384,1202640,0,48298655612165,48298655634477,48298655805837,48298675248597
102070,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,102374,1553930,1553930,8192,256,3072,0,184,0,64,64,0x0,0x73c6a5051400,3.3957049829,99.7167266187,128,0.0000000000,1.9814095641,1738,9536,84096,7616,48298655754081,48298655805837,48298655910477,48298675135373
102071,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102375,1553930,1553930,61440,256,0,0,112,0,48,64,0x0,0x73c6a5072fc0,13.5348873265,97.3213026928,960,0.0000000000,1.4131518080,0,16384,451392,0,48298655877499,48298655910477,48298656038156,48298675015908
102072,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102376,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0436532297,98.7695312500,8,0.0000000000,0.4618804860,19,96,616,24,48298655997478,48298656038156,48298656160396,48298674885853
